MesaFator	MesaNum	DataCompleta	DiaSemana	HoraCheia	MealTXT	MealBIN	ValorTotal
75	75	2016-01-19 21:42:32	Tue	21	Dinner	1	65.64
77	77	2016-01-19 21:43:50	Tue	21	Dinner	1	63.48
78	78	2016-01-19 21:48:09	Tue	21	Dinner	1	20.96
80	80	2016-01-19 21:48:51	Tue	21	Dinner	1	43.48
76	76	2016-01-19 21:49:38	Tue	21	Dinner	1	90.77
66	66	2016-01-19 21:50:25	Tue	21	Dinner	1	22.63
67	67	2016-01-19 21:51:14	Tue	21	Dinner	1	19.61
30	30	2016-01-19 21:54:06	Tue	21	Dinner	1	109.19
82	82	2016-01-19 21:55:58	Tue	21	Dinner	1	20.99
81	81	2016-01-19 21:56:40	Tue	21	Dinner	1	33.67
23	23	2016-01-19 22:05:33	Tue	22	Dinner	1	111.98
25	25	2016-01-19 22:06:33	Tue	22	Dinner	1	49.31
21	21	2016-01-19 22:08:51	Tue	22	Dinner	1	69.59
55	55	2016-01-19 22:09:39	Tue	22	Dinner	1	25.48
56	56	2016-01-19 22:11:11	Tue	22	Dinner	1	108.77
46	46	2016-01-19 22:12:01	Tue	22	Dinner	1	64.22
59	59	2016-01-19 22:13:23	Tue	22	Dinner	1	80.91
84	84	2016-01-19 22:14:05	Tue	22	Dinner	1	65.91
47	47	2016-01-19 22:16:04	Tue	22	Dinner	1	92.63
83	83	2016-01-19 22:17:32	Tue	22	Dinner	1	70.19
61	61	2016-01-19 22:22:35	Tue	22	Dinner	1	75.15
96	96	2016-01-19 22:36:00	Tue	22	Dinner	1	127.48
60	60	2016-01-19 22:41:19	Tue	22	Dinner	1	53.85
26	26	2016-01-19 22:42:11	Tue	22	Dinner	1	100.09
91	91	2016-01-19 22:46:33	Tue	22	Dinner	1	37.83
95	95	2016-01-19 22:48:58	Tue	22	Dinner	1	36.18
99	99	2016-01-19 22:49:28	Tue	22	Dinner	1	31.38
89	89	2016-01-19 22:54:14	Tue	22	Dinner	1	42.33
86	86	2016-01-19 23:02:58	Tue	23	Dinner	1	57.28
97	97	2016-01-19 23:05:15	Tue	23	Dinner	1	27.68
98	98	2016-01-19 23:07:01	Tue	23	Dinner	1	71.59
85	85	2016-01-19 23:40:20	Tue	23	Dinner	1	101.79
87	87	2016-01-19 23:40:30	Tue	23	Dinner	1	37
90	90	2016-01-19 23:40:48	Tue	23	Dinner	1	14.81
3	3	2016-01-20 12:06:20	Wed	12	Lunch	0	38.1
2	2	2016-01-20 12:06:44	Wed	12	Lunch	0	35.17
7	7	2016-01-20 12:24:08	Wed	12	Lunch	0	42.87
4	4	2016-01-20 12:26:45	Wed	12	Lunch	0	38.21
15	15	2016-01-20 12:30:24	Wed	12	Lunch	0	31.87
33	33	2016-01-20 12:37:44	Wed	12	Lunch	0	36.01
22	22	2016-01-20 12:38:44	Wed	12	Lunch	0	61.51
11	11	2016-01-20 12:39:17	Wed	12	Lunch	0	184.77
16	16	2016-01-20 12:40:15	Wed	12	Lunch	0	40.39
18	18	2016-01-20 12:40:54	Wed	12	Lunch	0	31.83
17	17	2016-01-20 12:41:47	Wed	12	Lunch	0	45.21
5	5	2016-01-20 12:43:37	Wed	12	Lunch	0	32.29
8	8	2016-01-20 12:45:55	Wed	12	Lunch	0	39.58
9	9	2016-01-20 12:46:30	Wed	12	Lunch	0	42.44
10	10	2016-01-20 12:47:00	Wed	12	Lunch	0	46.69
19	19	2016-01-20 12:48:48	Wed	12	Lunch	0	32.29
21	21	2016-01-20 12:49:29	Wed	12	Lunch	0	31.33
13	13	2016-01-20 12:50:10	Wed	12	Lunch	0	176.56
28	28	2016-01-20 12:58:08	Wed	12	Lunch	0	42.86
29	29	2016-01-20 12:58:18	Wed	12	Lunch	0	24.87
26	26	2016-01-20 12:58:41	Wed	12	Lunch	0	41.09
6	6	2016-01-20 13:00:00	Wed	13	Lunch	0	34.22
30	30	2016-01-20 13:01:31	Wed	13	Lunch	0	41.9
47	47	2016-01-20 13:05:49	Wed	13	Lunch	0	40.88
53	53	2016-01-20 13:06:50	Wed	13	Lunch	0	35.72
51	51	2016-01-20 13:06:58	Wed	13	Lunch	0	43.27
55	55	2016-01-20 13:07:05	Wed	13	Lunch	0	44.25
24	24	2016-01-20 13:07:18	Wed	13	Lunch	0	38.74
57	57	2016-01-20 13:08:41	Wed	13	Lunch	0	102.89
59	59	2016-01-20 13:09:28	Wed	13	Lunch	0	47.93
23	23	2016-01-20 13:09:37	Wed	13	Lunch	0	44.78
70	70	2016-01-20 13:26:09	Wed	13	Lunch	0	81.07
63	63	2016-01-20 13:29:41	Wed	13	Lunch	0	74.02
66	66	2016-01-20 13:29:48	Wed	13	Lunch	0	22.19
80	80	2016-01-20 13:29:56	Wed	13	Lunch	0	41.48
41	41	2016-01-20 13:31:01	Wed	13	Lunch	0	36.01
40	40	2016-01-20 13:32:35	Wed	13	Lunch	0	35.71
38	38	2016-01-20 13:32:43	Wed	13	Lunch	0	41.16
75	75	2016-01-20 13:32:56	Wed	13	Lunch	0	27.16
64	64	2016-01-20 13:33:34	Wed	13	Lunch	0	39.7
61	61	2016-01-20 13:33:50	Wed	13	Lunch	0	20.71
60	60	2016-01-20 13:33:58	Wed	13	Lunch	0	44.66
72	72	2016-01-20 13:34:05	Wed	13	Lunch	0	35.17
76	76	2016-01-20 13:37:10	Wed	13	Lunch	0	73.78
85	85	2016-01-20 13:38:25	Wed	13	Lunch	0	33.82
68	68	2016-01-20 13:38:37	Wed	13	Lunch	0	24.01
67	67	2016-01-20 13:38:44	Wed	13	Lunch	0	38.6
71	71	2016-01-20 13:39:33	Wed	13	Lunch	0	34.49
37	37	2016-01-20 13:40:01	Wed	13	Lunch	0	50.06
82	82	2016-01-20 13:40:47	Wed	13	Lunch	0	42.04
77	77	2016-01-20 13:44:58	Wed	13	Lunch	0	79.82
88	88	2016-01-20 13:46:21	Wed	13	Lunch	0	44.11
81	81	2016-01-20 13:46:30	Wed	13	Lunch	0	45.73
84	84	2016-01-20 13:46:38	Wed	13	Lunch	0	26.61
83	83	2016-01-20 13:46:50	Wed	13	Lunch	0	71.71
35	35	2016-01-20 13:46:58	Wed	13	Lunch	0	45.53
36	36	2016-01-20 13:47:06	Wed	13	Lunch	0	29.89
89	89	2016-01-20 13:52:59	Wed	13	Lunch	0	13.72
78	78	2016-01-20 13:54:02	Wed	13	Lunch	0	125.36
92	92	2016-01-20 13:59:54	Wed	13	Lunch	0	97.12
93	93	2016-01-20 14:00:38	Wed	14	Lunch	0	36.95
86	86	2016-01-20 14:01:41	Wed	14	Lunch	0	68.44
43	43	2016-01-20 14:01:54	Wed	14	Lunch	0	37.25
42	42	2016-01-20 14:02:02	Wed	14	Lunch	0	34.37
25	25	2016-01-20 14:02:33	Wed	14	Lunch	0	84.55
90	90	2016-01-20 14:05:57	Wed	14	Lunch	0	95.38
94	94	2016-01-20 15:05:08	Wed	15	Lunch	0	100.99
1	1	2016-01-20 19:37:13	Wed	19	Dinner	1	115.63
2	2	2016-01-20 19:56:25	Wed	19	Dinner	1	86.16
8	8	2016-01-20 19:58:56	Wed	19	Dinner	1	30.45
7	7	2016-01-20 20:01:56	Wed	20	Dinner	1	68.18
5	5	2016-01-20 20:09:47	Wed	20	Dinner	1	69.75
99	99	2016-01-20 20:12:20	Wed	20	Dinner	1	57.69
98	98	2016-01-20 20:12:41	Wed	20	Dinner	1	39.17
17	17	2016-01-20 20:14:56	Wed	20	Dinner	1	77.92
3	3	2016-01-20 20:17:57	Wed	20	Dinner	1	112.69
9	9	2016-01-20 20:19:15	Wed	20	Dinner	1	72.35
4	4	2016-01-20 20:20:23	Wed	20	Dinner	1	92.44
10	10	2016-01-20 20:23:25	Wed	20	Dinner	1	53.7
27	27	2016-01-20 20:30:15	Wed	20	Dinner	1	34.98
96	96	2016-01-20 20:32:38	Wed	20	Dinner	1	34.78
28	28	2016-01-20 20:33:20	Wed	20	Dinner	1	41.29
6	6	2016-01-20 20:41:05	Wed	20	Dinner	1	201.54
18	18	2016-01-20 20:48:18	Wed	20	Dinner	1	81.86
24	24	2016-01-20 20:55:07	Wed	20	Dinner	1	122.55
14	14	2016-01-20 20:59:35	Wed	20	Dinner	1	89.82
13	13	2016-01-20 20:59:49	Wed	20	Dinner	1	157.18
38	38	2016-01-20 21:01:01	Wed	21	Dinner	1	41.02
21	21	2016-01-20 21:05:42	Wed	21	Dinner	1	99.59
16	16	2016-01-20 21:08:56	Wed	21	Dinner	1	53.55
15	15	2016-01-20 21:09:03	Wed	21	Dinner	1	82.96
29	29	2016-01-20 21:17:21	Wed	21	Dinner	1	95.45
40	40	2016-01-20 21:17:31	Wed	21	Dinner	1	17.97
53	53	2016-01-20 21:18:19	Wed	21	Dinner	1	79.29
41	41	2016-01-20 21:18:26	Wed	21	Dinner	1	50.4
35	35	2016-01-20 21:23:56	Wed	21	Dinner	1	124.86
36	36	2016-01-20 21:26:33	Wed	21	Dinner	1	64.16
30	30	2016-01-20 21:36:08	Wed	21	Dinner	1	43.31
37	37	2016-01-20 21:37:22	Wed	21	Dinner	1	60.29
43	43	2016-01-20 21:38:24	Wed	21	Dinner	1	74.42
94	94	2016-01-20 21:39:22	Wed	21	Dinner	1	91.95
44	44	2016-01-20 21:40:38	Wed	21	Dinner	1	140.68
88	88	2016-01-20 21:43:04	Wed	21	Dinner	1	129.32
87	87	2016-01-20 21:43:56	Wed	21	Dinner	1	89.09
57	57	2016-01-20 22:05:14	Wed	22	Dinner	1	76.09
46	46	2016-01-20 22:07:37	Wed	22	Dinner	1	36.94
67	67	2016-01-20 22:11:11	Wed	22	Dinner	1	43.58
90	90	2016-01-20 22:11:26	Wed	22	Dinner	1	117.47
86	86	2016-01-20 22:11:57	Wed	22	Dinner	1	220.97
47	47	2016-01-20 22:12:32	Wed	22	Dinner	1	83.7
55	55	2016-01-20 22:13:02	Wed	22	Dinner	1	62.76
64	64	2016-01-20 22:14:28	Wed	22	Dinner	1	66
89	89	2016-01-20 22:15:37	Wed	22	Dinner	1	205.52
66	66	2016-01-20 22:17:07	Wed	22	Dinner	1	50.54
58	58	2016-01-20 22:17:25	Wed	22	Dinner	1	115.89
71	71	2016-01-20 22:22:41	Wed	22	Dinner	1	74.33
72	72	2016-01-20 22:23:59	Wed	22	Dinner	1	76.74
68	68	2016-01-20 22:26:51	Wed	22	Dinner	1	32.23
69	69	2016-01-20 22:27:05	Wed	22	Dinner	1	46.42
26	26	2016-01-20 22:27:31	Wed	22	Dinner	1	106.53
25	25	2016-01-20 22:28:35	Wed	22	Dinner	1	31.46
61	61	2016-01-20 22:29:11	Wed	22	Dinner	1	52.1
22	22	2016-01-20 22:30:57	Wed	22	Dinner	1	128.85
76	76	2016-01-20 22:36:16	Wed	22	Dinner	1	76.93
93	93	2016-01-20 22:47:11	Wed	22	Dinner	1	67.55
92	92	2016-01-20 22:48:43	Wed	22	Dinner	1	58.85
70	70	2016-01-20 22:51:25	Wed	22	Dinner	1	111.93
75	75	2016-01-20 22:56:48	Wed	22	Dinner	1	104.82
1	1	2016-01-21 12:00:42	Thu	12	Lunch	0	22.02
3	3	2016-01-21 12:01:05	Thu	12	Lunch	0	28.37
9	9	2016-01-21 12:14:22	Thu	12	Lunch	0	30.04
2	2	2016-01-21 12:15:12	Thu	12	Lunch	0	47.19
6	6	2016-01-21 12:19:35	Thu	12	Lunch	0	45.92
5	5	2016-01-21 12:20:33	Thu	12	Lunch	0	68.93
26	26	2016-01-21 12:30:10	Thu	12	Lunch	0	29.08
4	4	2016-01-21 12:32:49	Thu	12	Lunch	0	38.66
28	28	2016-01-21 12:38:54	Thu	12	Lunch	0	24.39
10	10	2016-01-21 12:41:01	Thu	12	Lunch	0	63.48
24	24	2016-01-21 12:46:23	Thu	12	Lunch	0	37.15
8	8	2016-01-21 12:48:53	Thu	12	Lunch	0	31.28
7	7	2016-01-21 12:49:31	Thu	12	Lunch	0	46.47
37	37	2016-01-21 12:51:42	Thu	12	Lunch	0	55.66
38	38	2016-01-21 12:53:39	Thu	12	Lunch	0	26.47
36	36	2016-01-21 12:54:14	Thu	12	Lunch	0	21.54
29	29	2016-01-21 12:55:07	Thu	12	Lunch	0	22.91
27	27	2016-01-21 12:55:44	Thu	12	Lunch	0	54.47
35	35	2016-01-21 12:56:45	Thu	12	Lunch	0	39.89
23	23	2016-01-21 12:57:34	Thu	12	Lunch	0	105.15
21	21	2016-01-21 12:59:32	Thu	12	Lunch	0	29.08
19	19	2016-01-21 13:01:20	Thu	13	Lunch	0	86.92
18	18	2016-01-21 13:02:13	Thu	13	Lunch	0	92.4
33	33	2016-01-21 13:03:01	Thu	13	Lunch	0	65.37
42	42	2016-01-21 13:04:04	Thu	13	Lunch	0	67.29
22	22	2016-01-21 13:04:16	Thu	13	Lunch	0	63.21
41	41	2016-01-21 13:05:11	Thu	13	Lunch	0	33.3
16	16	2016-01-21 13:09:11	Thu	13	Lunch	0	33.95
15	15	2016-01-21 13:09:19	Thu	13	Lunch	0	74.22
43	43	2016-01-21 13:10:35	Thu	13	Lunch	0	31.52
40	40	2016-01-21 13:13:47	Thu	13	Lunch	0	23.94
47	47	2016-01-21 13:15:28	Thu	13	Lunch	0	35.09
13	13	2016-01-21 13:16:48	Thu	13	Lunch	0	53.47
14	14	2016-01-21 13:17:49	Thu	13	Lunch	0	26.86
11	11	2016-01-21 13:17:56	Thu	13	Lunch	0	41.96
46	46	2016-01-21 13:20:43	Thu	13	Lunch	0	70.46
51	51	2016-01-21 13:23:29	Thu	13	Lunch	0	35.23
55	55	2016-01-21 13:23:42	Thu	13	Lunch	0	32.9
58	58	2016-01-21 13:26:18	Thu	13	Lunch	0	48.8
57	57	2016-01-21 13:26:28	Thu	13	Lunch	0	27.34
53	53	2016-01-21 13:26:36	Thu	13	Lunch	0	66.59
63	63	2016-01-21 13:32:23	Thu	13	Lunch	0	87.87
56	56	2016-01-21 13:32:34	Thu	13	Lunch	0	29.49
60	60	2016-01-21 13:32:44	Thu	13	Lunch	0	23.18
59	59	2016-01-21 13:32:56	Thu	13	Lunch	0	29.6
72	72	2016-01-21 13:42:44	Thu	13	Lunch	0	20.95
75	75	2016-01-21 13:43:22	Thu	13	Lunch	0	26.06
70	70	2016-01-21 13:44:27	Thu	13	Lunch	0	33.99
66	66	2016-01-21 13:46:30	Thu	13	Lunch	0	131.81
69	69	2016-01-21 13:46:38	Thu	13	Lunch	0	30.04
67	67	2016-01-21 13:53:09	Thu	13	Lunch	0	74.43
78	78	2016-01-21 13:55:27	Thu	13	Lunch	0	49.9
71	71	2016-01-21 13:59:14	Thu	13	Lunch	0	68.93
81	81	2016-01-21 13:59:25	Thu	13	Lunch	0	11.79
82	82	2016-01-21 14:13:30	Thu	14	Lunch	0	31.21
83	83	2016-01-21 14:14:47	Thu	14	Lunch	0	34.7
76	76	2016-01-21 14:19:53	Thu	14	Lunch	0	68.56
64	64	2016-01-21 14:29:10	Thu	14	Lunch	0	44.28
5	5	2016-01-21 19:42:04	Thu	19	Dinner	1	40.21
2	2	2016-01-21 20:20:59	Thu	20	Dinner	1	39.65
1	1	2016-01-21 20:21:52	Thu	20	Dinner	1	129.77
8	8	2016-01-21 20:35:24	Thu	20	Dinner	1	117.72
10	10	2016-01-21 20:36:15	Thu	20	Dinner	1	109.82
96	96	2016-01-21 20:37:56	Thu	20	Dinner	1	130.06
18	18	2016-01-21 20:40:31	Thu	20	Dinner	1	18.65
3	3	2016-01-21 20:50:24	Thu	20	Dinner	1	23.46
19	19	2016-01-21 20:54:00	Thu	20	Dinner	1	78.75
16	16	2016-01-21 20:54:16	Thu	20	Dinner	1	44.73
17	17	2016-01-21 20:54:25	Thu	20	Dinner	1	40.47
92	92	2016-01-21 21:10:25	Thu	21	Dinner	1	82.67
93	93	2016-01-21 21:10:39	Thu	21	Dinner	1	38.41
35	35	2016-01-21 21:14:56	Thu	21	Dinner	1	60.91
33	33	2016-01-21 21:15:56	Thu	21	Dinner	1	37.18
46	46	2016-01-21 21:20:14	Thu	21	Dinner	1	68.73
30	30	2016-01-21 21:27:00	Thu	21	Dinner	1	101.92
36	36	2016-01-21 21:29:02	Thu	21	Dinner	1	190.91
11	11	2016-01-21 21:36:29	Thu	21	Dinner	1	96.87
13	13	2016-01-21 21:36:49	Thu	21	Dinner	1	60.29
14	14	2016-01-21 21:37:35	Thu	21	Dinner	1	50.07
22	22	2016-01-21 21:41:26	Thu	21	Dinner	1	149.41
4	4	2016-01-21 21:41:48	Thu	21	Dinner	1	85.52
28	28	2016-01-21 21:42:43	Thu	21	Dinner	1	69.59
27	27	2016-01-21 21:43:28	Thu	21	Dinner	1	41.3
51	51	2016-01-21 21:48:58	Thu	21	Dinner	1	86.57
59	59	2016-01-21 21:49:20	Thu	21	Dinner	1	81.09
97	97	2016-01-21 22:01:27	Thu	22	Dinner	1	91.73
6	6	2016-01-21 22:05:14	Thu	22	Dinner	1	44.61
95	95	2016-01-21 22:08:31	Thu	22	Dinner	1	47.87
63	63	2016-01-21 22:09:33	Thu	22	Dinner	1	65.16
26	26	2016-01-21 22:10:08	Thu	22	Dinner	1	40.39
94	94	2016-01-21 22:11:17	Thu	22	Dinner	1	106.57
98	98	2016-01-21 22:12:05	Thu	22	Dinner	1	30.86
61	61	2016-01-21 22:12:32	Thu	22	Dinner	1	72.52
57	57	2016-01-21 22:14:45	Thu	22	Dinner	1	113.59
47	47	2016-01-21 22:15:58	Thu	22	Dinner	1	145.55
23	23	2016-01-21 22:17:36	Thu	22	Dinner	1	51.03
24	24	2016-01-21 22:18:41	Thu	22	Dinner	1	40.06
42	42	2016-01-21 22:19:18	Thu	22	Dinner	1	43.91
44	44	2016-01-21 22:19:47	Thu	22	Dinner	1	16.6
43	43	2016-01-21 22:21:53	Thu	22	Dinner	1	25.65
40	40	2016-01-21 22:22:12	Thu	22	Dinner	1	40.48
25	25	2016-01-21 22:22:19	Thu	22	Dinner	1	28.93
41	41	2016-01-21 22:22:28	Thu	22	Dinner	1	47.47
70	70	2016-01-21 22:30:10	Thu	22	Dinner	1	63.57
53	53	2016-01-21 22:31:16	Thu	22	Dinner	1	76.13
56	56	2016-01-21 22:31:55	Thu	22	Dinner	1	71.48
89	89	2016-01-21 22:32:32	Thu	22	Dinner	1	29.64
90	90	2016-01-21 22:34:10	Thu	22	Dinner	1	45.16
69	69	2016-01-21 22:38:08	Thu	22	Dinner	1	73.27
72	72	2016-01-21 22:58:42	Thu	22	Dinner	1	30.46
71	71	2016-01-21 22:59:29	Thu	22	Dinner	1	78.74
68	68	2016-01-21 23:01:49	Thu	23	Dinner	1	79.89
73	73	2016-01-21 23:11:07	Thu	23	Dinner	1	59.82
21	21	2016-01-22 11:58:53	Fri	11	Lunch	0	52.28
4	4	2016-01-22 12:01:24	Fri	12	Lunch	0	46.41
5	5	2016-01-22 12:01:35	Fri	12	Lunch	0	24.74
27	27	2016-01-22 12:04:20	Fri	12	Lunch	0	30.87
1	1	2016-01-22 12:10:18	Fri	12	Lunch	0	106.22
18	18	2016-01-22 12:11:46	Fri	12	Lunch	0	43.26
2	2	2016-01-22 12:12:29	Fri	12	Lunch	0	93.17
17	17	2016-01-22 12:14:00	Fri	12	Lunch	0	54.73
14	14	2016-01-22 12:14:44	Fri	12	Lunch	0	33.61
13	13	2016-01-22 12:16:01	Fri	12	Lunch	0	47.54
16	16	2016-01-22 12:16:10	Fri	12	Lunch	0	41.02
19	19	2016-01-22 12:21:41	Fri	12	Lunch	0	62.29
30	30	2016-01-22 12:22:42	Fri	12	Lunch	0	24.56
29	29	2016-01-22 12:22:59	Fri	12	Lunch	0	40.57
33	33	2016-01-22 12:23:25	Fri	12	Lunch	0	26.9
46	46	2016-01-22 12:27:31	Fri	12	Lunch	0	24.28
22	22	2016-01-22 12:29:24	Fri	12	Lunch	0	27.17
38	38	2016-01-22 12:30:15	Fri	12	Lunch	0	25.11
40	40	2016-01-22 12:30:47	Fri	12	Lunch	0	30.88
23	23	2016-01-22 12:30:53	Fri	12	Lunch	0	31.29
11	11	2016-01-22 12:31:00	Fri	12	Lunch	0	59.35
8	8	2016-01-22 12:31:06	Fri	12	Lunch	0	40.8
10	10	2016-01-22 12:31:14	Fri	12	Lunch	0	28.27
9	9	2016-01-22 12:31:20	Fri	12	Lunch	0	62.61
7	7	2016-01-22 12:31:27	Fri	12	Lunch	0	31.29
6	6	2016-01-22 12:31:34	Fri	12	Lunch	0	43.77
57	57	2016-01-22 12:34:34	Fri	12	Lunch	0	29.36
36	36	2016-01-22 12:38:37	Fri	12	Lunch	0	58.43
24	24	2016-01-22 12:40:11	Fri	12	Lunch	0	25.65
25	25	2016-01-22 12:40:46	Fri	12	Lunch	0	26.76
55	55	2016-01-22 12:42:37	Fri	12	Lunch	0	34.17
53	53	2016-01-22 12:43:47	Fri	12	Lunch	0	34.85
58	58	2016-01-22 12:44:43	Fri	12	Lunch	0	19.2
51	51	2016-01-22 12:44:51	Fri	12	Lunch	0	31
47	47	2016-01-22 12:46:46	Fri	12	Lunch	0	66.54
42	42	2016-01-22 12:50:04	Fri	12	Lunch	0	36.5
43	43	2016-01-22 12:50:40	Fri	12	Lunch	0	39.79
44	44	2016-01-22 12:51:19	Fri	12	Lunch	0	23.19
59	59	2016-01-22 12:52:26	Fri	12	Lunch	0	29.09
70	70	2016-01-22 12:53:40	Fri	12	Lunch	0	42.13
71	71	2016-01-22 12:54:12	Fri	12	Lunch	0	27.58
41	41	2016-01-22 12:57:58	Fri	12	Lunch	0	112.1
60	60	2016-01-22 13:01:42	Fri	13	Lunch	0	33.6
75	75	2016-01-22 13:08:02	Fri	13	Lunch	0	161.23
91	91	2016-01-22 13:09:00	Fri	13	Lunch	0	40.89
76	76	2016-01-22 13:10:05	Fri	13	Lunch	0	32.38
81	81	2016-01-22 13:14:30	Fri	13	Lunch	0	61.19
82	82	2016-01-22 13:14:56	Fri	13	Lunch	0	35.64
80	80	2016-01-22 13:17:58	Fri	13	Lunch	0	72.44
66	66	2016-01-22 13:18:06	Fri	13	Lunch	0	25.8
92	92	2016-01-22 13:18:16	Fri	13	Lunch	0	37.46
67	67	2016-01-22 13:18:28	Fri	13	Lunch	0	39.11
78	78	2016-01-22 13:18:50	Fri	13	Lunch	0	27.99
93	93	2016-01-22 13:19:58	Fri	13	Lunch	0	55.15
89	89	2016-01-22 13:23:57	Fri	13	Lunch	0	48.9
90	90	2016-01-22 13:24:36	Fri	13	Lunch	0	26.72
68	68	2016-01-22 13:25:59	Fri	13	Lunch	0	28.13
69	69	2016-01-22 13:26:13	Fri	13	Lunch	0	21.12
83	83	2016-01-22 13:28:42	Fri	13	Lunch	0	49.17
85	85	2016-01-22 13:29:48	Fri	13	Lunch	0	29.22
96	96	2016-01-22 13:37:46	Fri	13	Lunch	0	67.09
88	88	2016-01-22 13:37:55	Fri	13	Lunch	0	27.17
86	86	2016-01-22 13:38:19	Fri	13	Lunch	0	31.63
95	95	2016-01-22 13:41:40	Fri	13	Lunch	0	102.9
87	87	2016-01-22 13:41:54	Fri	13	Lunch	0	32.18
94	94	2016-01-22 13:47:31	Fri	13	Lunch	0	49.84
64	64	2016-01-22 13:55:14	Fri	13	Lunch	0	38.83
63	63	2016-01-22 13:55:22	Fri	13	Lunch	0	38.96
99	99	2016-01-22 13:55:41	Fri	13	Lunch	0	50.69
72	72	2016-01-22 14:26:20	Fri	14	Lunch	0	33.89
73	73	2016-01-22 14:27:02	Fri	14	Lunch	0	26.24
77	77	2016-01-22 15:24:46	Fri	15	Lunch	0	31.83
1	1	2016-01-23 11:39:59	Sat	11	Lunch	0	89.85
2	2	2016-01-23 11:59:44	Sat	11	Lunch	0	51.04
16	16	2016-01-23 12:03:17	Sat	12	Lunch	0	51.44
13	13	2016-01-23 12:04:14	Sat	12	Lunch	0	134.57
4	4	2016-01-23 12:07:01	Sat	12	Lunch	0	47.06
17	17	2016-01-23 12:09:57	Sat	12	Lunch	0	106.73
8	8	2016-01-23 12:16:34	Sat	12	Lunch	0	19.61
9	9	2016-01-23 12:17:13	Sat	12	Lunch	0	22.92
7	7	2016-01-23 12:26:52	Sat	12	Lunch	0	35.12
10	10	2016-01-23 12:28:35	Sat	12	Lunch	0	31.97
11	11	2016-01-23 12:29:00	Sat	12	Lunch	0	54.95
6	6	2016-01-23 12:30:07	Sat	12	Lunch	0	31.29
22	22	2016-01-23 12:31:16	Sat	12	Lunch	0	47.59
14	14	2016-01-23 12:32:01	Sat	12	Lunch	0	76.67
21	21	2016-01-23 12:33:51	Sat	12	Lunch	0	57.36
19	19	2016-01-23 12:37:23	Sat	12	Lunch	0	89.87
30	30	2016-01-23 12:46:32	Sat	12	Lunch	0	29.49
23	23	2016-01-23 12:49:50	Sat	12	Lunch	0	118.82
27	27	2016-01-23 13:00:26	Sat	13	Lunch	0	61.21
24	24	2016-01-23 13:03:21	Sat	13	Lunch	0	71.08
26	26	2016-01-23 13:06:12	Sat	13	Lunch	0	69.84
35	35	2016-01-23 13:09:32	Sat	13	Lunch	0	79.86
25	25	2016-01-23 13:13:06	Sat	13	Lunch	0	70.65
36	36	2016-01-23 13:15:39	Sat	13	Lunch	0	69.3
56	56	2016-01-23 13:17:38	Sat	13	Lunch	0	21.96
41	41	2016-01-23 13:18:31	Sat	13	Lunch	0	71.61
38	38	2016-01-23 13:19:17	Sat	13	Lunch	0	57.77
57	57	2016-01-23 13:19:33	Sat	13	Lunch	0	27.16
64	64	2016-01-23 13:23:46	Sat	13	Lunch	0	24.42
40	40	2016-01-23 13:24:22	Sat	13	Lunch	0	66.01
61	61	2016-01-23 13:26:45	Sat	13	Lunch	0	98.23
46	46	2016-01-23 13:35:14	Sat	13	Lunch	0	80.45
69	69	2016-01-23 13:39:07	Sat	13	Lunch	0	52.82
42	42	2016-01-23 13:42:04	Sat	13	Lunch	0	44.86
43	43	2016-01-23 13:42:13	Sat	13	Lunch	0	43.77
44	44	2016-01-23 13:43:56	Sat	13	Lunch	0	116.53
70	70	2016-01-23 13:45:20	Sat	13	Lunch	0	65.04
87	87	2016-01-23 13:48:07	Sat	13	Lunch	0	61.88
76	76	2016-01-23 13:51:23	Sat	13	Lunch	0	120.21
28	28	2016-01-23 13:57:57	Sat	13	Lunch	0	73.2
66	66	2016-01-23 13:59:07	Sat	13	Lunch	0	121.2
75	75	2016-01-23 13:59:16	Sat	13	Lunch	0	36.64
73	73	2016-01-23 13:59:26	Sat	13	Lunch	0	46.25
33	33	2016-01-23 14:00:15	Sat	14	Lunch	0	51.17
47	47	2016-01-23 14:12:06	Sat	14	Lunch	0	72.84
59	59	2016-01-23 14:12:18	Sat	14	Lunch	0	78.87
86	86	2016-01-23 14:13:23	Sat	14	Lunch	0	77.84
81	81	2016-01-23 14:14:10	Sat	14	Lunch	0	170.68
84	84	2016-01-23 14:15:35	Sat	14	Lunch	0	57.2
72	72	2016-01-23 14:21:04	Sat	14	Lunch	0	32.1
63	63	2016-01-23 14:21:11	Sat	14	Lunch	0	106.98
99	99	2016-01-23 14:23:15	Sat	14	Lunch	0	75.57
91	91	2016-01-23 14:23:50	Sat	14	Lunch	0	68.2
95	95	2016-01-23 14:24:36	Sat	14	Lunch	0	94.13
93	93	2016-01-23 14:27:33	Sat	14	Lunch	0	74.84
83	83	2016-01-23 14:48:17	Sat	14	Lunch	0	67.64
96	96	2016-01-23 14:56:16	Sat	14	Lunch	0	42.26
90	90	2016-01-23 14:56:24	Sat	14	Lunch	0	102.09
92	92	2016-01-23 14:56:35	Sat	14	Lunch	0	32.8
